status,development_run,protocol_version,width,seed,controller,ranked,contract_success,acquisitions_to_contract,first_monitor_pass_acquisition,confirmed_monitor_entry_acquisition,commissioning_acquisitions,ordinary_monitor_acquisitions,total_monitor_acquisitions,payload_validation_acquisitions,total_quantum_executions_to_usable,final_measured_monitor_rmse,final_evaluator_only_phase_rmse,payload_bitwise_zero_probability_at_entry,simulator_runtime_seconds,host_update_seconds,controller_mutable_float_words_per_channel,controller_updates_to_contract,error_type,error_message
PASS,True,0.2.0-development,8192,320003,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031219344334562655,0.16246513944075738,0.9886581897735596,0.0279112690477632,0.01095919287763536,16.0,10,,
PASS,True,0.2.0-development,8192,320003,commissioned_pi,True,True,26,20,26,2,24,26,1,27,0.03480447827151455,0.1330768414745191,0.9878065586090088,0.09139473689720035,0.006829159159678966,3.0,23,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320003,spsa,True,False,,,,0,14,40,0,,0.1816812112087246,0.4500376323390469,,0.1157641630852595,0.0010920391650870442,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320004,do_nothing,True,False,,,,0,40,40,0,,0.18264581088547466,0.4498974264190087,,0.0867496362188831,0.0018227648106403649,1.0,,,
PASS,True,0.2.0-development,8192,320004,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030669196787270665,0.2161808568679265,0.9876048564910889,0.04350107291247696,0.008003337075933814,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320004,diagonal_secant,True,False,,,,0,40,40,0,,0.03624247860959268,0.17084975148025572,,0.09358382812933996,0.022531689202878624,4.0,,,
PASS,True,0.2.0-development,8192,320004,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031099314369404787,0.14867456547181238,0.9888925552368164,0.03490305785089731,0.013543892884626985,16.0,10,,
PASS,True,0.2.0-development,8192,320004,commissioned_pi,True,True,25,23,25,2,23,25,1,26,0.03473805896540488,0.09882098213319573,0.9881832599639893,0.05846478196326643,0.004865215974859893,3.0,22,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320004,spsa,True,False,,,,0,14,40,0,,0.18311986431515634,0.4498883731954368,,0.09664240985875949,0.0011304079671390355,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320005,do_nothing,True,False,,,,0,40,40,0,,0.18284116190223895,0.4501612958112349,,0.10176577797392383,0.0021128051448613405,1.0,,,
PASS,True,0.2.0-development,8192,320005,retained_residual,True,True,12,10,12,0,12,12,1,13,0.03127434948840834,0.21062843738829673,0.987523078918457,0.03316889819689095,0.006799352064263076,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320005,diagonal_secant,True,False,,,,0,40,40,0,,0.037133834057905435,0.19024363098648314,,0.1123798520420678,0.0305500709800981,4.0,,,
PASS,True,0.2.0-development,8192,320005,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031440890607330095,0.13656213966512903,0.9891681671142578,0.03492571599781513,0.011847488058265299,16.0,10,,
PASS,True,0.2.0-development,8192,320005,commissioned_pi,True,True,20,16,20,2,18,20,1,21,0.034405386538591834,0.10341312352453468,0.9881441593170166,0.045422574039548635,0.004448000167030841,3.0,17,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320005,spsa,True,False,,,,0,14,40,0,,0.18286501247459372,0.450147107893565,,0.09982793708331883,0.001236572046764195,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320006,do_nothing,True,False,,,,0,40,40,0,,0.18327215652235979,0.4499346181818281,,0.09653608227381483,0.003862932149786502,1.0,,,
PASS,True,0.2.0-development,8192,320006,retained_residual,True,True,12,10,12,0,12,12,1,13,0.03050990210794529,0.19141347190452518,0.9883356094360352,0.042095715936739,0.007320186996366829,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320006,diagonal_secant,True,False,,40,,0,40,40,0,,0.03498050363034783,0.17659246136652781,,0.39828054705867544,0.1485603598994203,4.0,,,
PASS,True,0.2.0-development,8192,320006,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031256516832286835,0.14287145207223653,0.9890179634094238,0.05976069899043068,0.018093356920871884,16.0,10,,
PASS,True,0.2.0-development,8192,320006,commissioned_pi,True,True,23,18,23,2,21,23,1,24,0.034563745839604525,0.1098050782619798,0.9880385398864746,0.056305585079826415,0.004950302070938051,3.0,20,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320006,spsa,True,False,,,,0,14,40,0,,0.18320536179440947,0.44991580989907154,,0.10930272587575018,0.00227365898899734,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320007,do_nothing,True,False,,,,0,40,40,0,,0.18350301816833772,0.450010288776223,,0.09557510702870786,0.001815601426642388,1.0,,,
PASS,True,0.2.0-development,8192,320007,retained_residual,True,True,11,9,11,0,11,11,1,12,0.031143455630384995,0.1826089558985816,0.9882173538208008,0.031058383989147842,0.019502652052324265,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320007,diagonal_secant,True,False,,,,0,40,40,0,,0.03506898635896927,0.16099399929270217,,0.11659939109813422,0.025129903224296868,4.0,,,
PASS,True,0.2.0-development,8192,320007,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031090000713496813,0.1539956916556885,0.9891042709350586,0.035738883016165346,0.017718173912726343,16.0,10,,
PASS,True,0.2.0-development,8192,320007,commissioned_pi,True,True,36,22,36,2,34,36,1,37,0.03477302258507278,0.1103511552988047,0.9880948066711426,0.1276823248481378,0.00982942886184901,3.0,33,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320007,spsa,True,False,,,,0,14,40,0,,0.18332288262102583,0.4500049741532183,,0.15147199388593435,0.001735321944579482,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320008,do_nothing,True,False,,,,0,40,40,0,,0.18298897011454623,0.4501709732805339,,0.1032717950292863,0.0018592251581139863,1.0,,,
PASS,True,0.2.0-development,8192,320008,retained_residual,True,True,12,10,12,0,12,12,1,13,0.03079139618062985,0.20756080602608498,0.9879601001739502,0.04973723692819476,0.008598790969699621,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320008,diagonal_secant,True,False,,,,0,40,40,0,,0.03543161554558689,0.17871778985351433,,0.11867651419015601,0.03236267017200589,4.0,,,
PASS,True,0.2.0-development,8192,320008,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031291493723094504,0.138990692236878,0.9890360832214355,0.04911954497219995,0.01205080805812031,16.0,10,,
PASS,True,0.2.0-development,8192,320008,commissioned_pi,True,True,22,16,22,2,20,22,1,23,0.034420587445469567,0.0978889405101578,0.9883542060852051,0.13806026882957667,0.026993339939508587,3.0,19,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320008,spsa,True,False,,,,0,14,40,0,,0.18330320158350893,0.4501595291918077,,0.5476404400542378,0.008452027046587318,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320009,do_nothing,True,False,,,,0,40,40,0,,0.18148858735152024,0.45005598581503575,,0.1342623948585242,0.0034258549567312002,1.0,,,
PASS,True,0.2.0-development,8192,320009,retained_residual,True,True,11,9,11,0,11,11,1,12,0.03177739195718901,0.21970538236998857,0.9870564937591553,0.039486692170612514,0.007250555790960789,6.0,10,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320009,diagonal_secant,True,False,,,,0,40,40,0,,0.03793022625494616,0.2137970477716075,,0.481310969858896,0.09518302889773622,4.0,,,
PASS,True,0.2.0-development,8192,320009,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031194978617578438,0.16938561507054548,0.9886264801025391,0.03756783390417695,0.01340061891824007,16.0,10,,
PASS,True,0.2.0-development,8192,320009,commissioned_pi,True,True,40,29,40,2,38,40,1,41,0.034640866795990446,0.11707768041530046,0.98793625831604,0.15254583931528032,0.01645658497000113,3.0,37,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320009,spsa,True,False,,,,0,14,40,0,,0.1817301334887498,0.45003294775804653,,0.11074134614318609,0.0012072540703229606,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320010,do_nothing,True,False,,,,0,40,40,0,,0.18255468408274098,0.4499666376888405,,0.13954790006391704,0.0029991078190505505,1.0,,,
PASS,True,0.2.0-development,8192,320010,retained_residual,True,True,12,10,12,0,12,12,1,13,0.031111651493226766,0.2062209651054469,0.987870454788208,0.029291691083926708,0.006232878135051578,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320010,diagonal_secant,True,False,,,,0,40,40,0,,0.03679137397890952,0.16481235528835747,,0.09691961901262403,0.025434192910324782,4.0,,,
PASS,True,0.2.0-development,8192,320010,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03172857452475463,0.16418449202573382,0.9886815547943115,0.030367938918061554,0.017475121014285833,16.0,10,,
PASS,True,0.2.0-development,8192,320010,commissioned_pi,True,True,21,19,21,2,19,21,1,22,0.03429759180998332,0.11734505402478912,0.9882016181945801,0.05310921499039978,0.004489347920753062,3.0,18,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,8192,320010,spsa,True,False,,,,0,14,40,0,,0.18258588126195696,0.4499593833709611,,0.09666515700519085,0.0010623209527693689,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320001,do_nothing,True,False,,,,0,40,40,0,,0.18234198630523438,0.4500719118794945,,1.7956293801544234,0.03791398188332096,1.0,,,
PASS,True,0.2.0-development,65536,320001,retained_residual,True,True,12,10,12,0,12,12,1,13,0.031133423845125137,0.22179966785395358,0.987578958272934,0.4834716729237698,0.1431364919990301,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320001,diagonal_secant,True,False,,,,0,40,40,0,,0.03611922716007704,0.19185730164551362,,1.7844179099192843,0.567397435894236,4.0,,,
PASS,True,0.2.0-development,65536,320001,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031329325332101754,0.16364626667717494,0.988599568605423,0.23619704198790714,0.1040289601078257,16.0,10,,
PASS,True,0.2.0-development,65536,320001,commissioned_pi,True,True,24,22,24,2,22,24,1,25,0.03471788887297193,0.10942802392788124,0.9880161881446838,0.61758123425534,0.03682991908863187,3.0,21,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320001,spsa,True,False,,,,0,14,40,0,,0.18245663887602373,0.4500707814991058,,1.3801027039880864,0.017568739014677703,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320002,do_nothing,True,False,,,,0,40,40,0,,0.18232273105553512,0.45006104030436567,,1.4460083518642932,0.012082270928658545,1.0,,,
PASS,True,0.2.0-development,65536,320002,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030874572968345296,0.2133257009772581,0.9878019988536835,0.3260876410640776,0.05417918192688376,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320002,diagonal_secant,True,False,,,,0,40,40,0,,0.03579642092612475,0.19125516195332795,,0.768447614973411,0.17705362907145172,4.0,,,
PASS,True,0.2.0-development,65536,320002,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03140273823414802,0.16371248294586183,0.9885841012001038,0.20237259287387133,0.10481478791916743,16.0,10,,
PASS,True,0.2.0-development,65536,320002,commissioned_pi,True,True,22,20,22,2,20,22,1,23,0.03472048115089168,0.11634230085962682,0.9879994690418243,0.410702844732441,0.03858472499996424,3.0,19,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320002,spsa,True,False,,,,0,14,40,0,,0.18228282960209805,0.45005965461551195,,0.9445841441047378,0.006646646943408996,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320003,do_nothing,True,False,,,,0,40,40,0,,0.18227398304971157,0.45006481399453396,,0.9411758700152859,0.01447283080779016,1.0,,,
PASS,True,0.2.0-development,65536,320003,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030833009082578428,0.22265817626597106,0.9874624907970428,0.3882270348840393,0.10118670592783019,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320003,diagonal_secant,True,False,,,,0,40,40,0,,0.03580386001739089,0.1981291046676546,,0.9400070499978028,0.27563128422480077,4.0,,,
PASS,True,0.2.0-development,65536,320003,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031472292492760325,0.1715819225194602,0.9883914887905121,0.656325151969213,0.26134535105666146,16.0,10,,
PASS,True,0.2.0-development,65536,320003,commissioned_pi,True,True,26,22,26,2,24,26,1,27,0.034945477591659495,0.1176899151923811,0.9880009889602661,0.7666881860350259,0.06456979992799461,3.0,23,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320003,spsa,True,False,,,,0,14,40,0,,0.1822218624457482,0.45006215725363125,,1.6372882920550182,0.011583441926632077,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320004,do_nothing,True,False,,,,0,40,40,0,,0.18197914785372934,0.4500984368096438,,1.4388755360851064,0.012584425916429609,1.0,,,
PASS,True,0.2.0-development,65536,320004,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030930085311909095,0.22093786864882553,0.9875497817993164,0.3812159400549717,0.10912798997014761,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320004,diagonal_secant,True,False,,,,0,40,40,0,,0.03639722185818109,0.18672633834941088,,1.8666248859954067,0.620328295044601,4.0,,,
PASS,True,0.2.0-development,65536,320004,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03158884838950842,0.16861401205734294,0.9884123504161835,0.21681452391203493,0.11556744680274278,16.0,10,,
PASS,True,0.2.0-development,65536,320004,commissioned_pi,True,True,24,22,24,2,22,24,1,25,0.03471183708732131,0.11155827465809587,0.9880179166793823,0.4119120892137289,0.03701663704123348,3.0,21,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320004,spsa,True,False,,,,0,14,40,0,,0.18209457373486723,0.45009699155018323,,0.7127249021432362,0.006365219072904438,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320005,do_nothing,True,False,,,,0,40,40,0,,0.18227175419904296,0.4500509387561043,,0.9460772879538126,0.009168452059384435,1.0,,,
PASS,True,0.2.0-development,65536,320005,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030732945076169225,0.21095103032220558,0.9878553152084351,0.32353957591112703,0.05710043397266418,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320005,diagonal_secant,True,False,,,,0,40,40,0,,0.03662411833730249,0.18969286761674142,,1.3825553580536507,0.29311469895765185,4.0,,,
PASS,True,0.2.0-development,65536,320005,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03132954590232934,0.1635445983913972,0.9885511100292206,0.44044059509178624,0.15222511306637898,16.0,10,,
PASS,True,0.2.0-development,65536,320005,commissioned_pi,True,True,24,20,24,2,22,24,1,25,0.034962093951460695,0.11422446357733136,0.9879795610904694,0.8069941169815138,0.07599092921009287,3.0,21,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320005,spsa,True,False,,,,0,14,40,0,,0.18226203250450465,0.4500490767602433,,0.9952271099900827,0.008027465082705021,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320006,do_nothing,True,False,,,,0,40,40,0,,0.18259486471662895,0.45007005059055705,,0.8474842971772887,0.01278985891258344,1.0,,,
PASS,True,0.2.0-development,65536,320006,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030799441459276496,0.21334855996422555,0.9878319203853607,0.3718750331318006,0.15784314792836085,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320006,diagonal_secant,True,False,,,,0,40,40,0,,0.036268225187631016,0.1980746088033486,,1.0708388050552458,0.19912777590798214,4.0,,,
PASS,True,0.2.0-development,65536,320006,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03157954710497893,0.1554346874539229,0.9886969029903412,0.22765238903230056,0.08886711002560332,16.0,10,,
PASS,True,0.2.0-development,65536,320006,commissioned_pi,True,True,28,21,28,2,26,28,1,29,0.034390595823670565,0.10778480219042672,0.9882188439369202,0.49312770616961643,0.050066399096976966,3.0,25,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320006,spsa,True,False,,,,0,14,40,0,,0.18260138421693906,0.45006792979930615,,0.9852119493880309,0.007136701140552759,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320007,do_nothing,True,False,,,,0,40,40,0,,0.18256121348462828,0.4500214293340685,,0.7982100789668038,0.009073196037206799,1.0,,,
PASS,True,0.2.0-development,65536,320007,retained_residual,True,True,12,10,12,0,12,12,1,13,0.031118189334349403,0.22350027315595936,0.9874587059020996,0.25063537107780576,0.06358428997918963,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320007,diagonal_secant,True,False,,,,0,40,40,0,,0.03581237862808022,0.19152029644387603,,0.7098349646548741,0.21276604995364323,4.0,,,
PASS,True,0.2.0-development,65536,320007,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03148590011444994,0.16259691503441054,0.9885929226875305,0.2432697310578078,0.09967637207591906,16.0,10,,
PASS,True,0.2.0-development,65536,320007,commissioned_pi,True,True,28,24,28,2,26,28,1,29,0.03497692062751486,0.10578139573459087,0.9881371259689331,0.6013584999600425,0.05036438797833398,3.0,25,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320007,spsa,True,False,,,,0,14,40,0,,0.18264191949924263,0.45001855261036194,,0.7386789539013989,0.006988615961745381,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320008,do_nothing,True,False,,,,0,40,40,0,,0.18226964052637365,0.4500505773285458,,0.6542659171391279,0.008397364872507751,1.0,,,
PASS,True,0.2.0-development,65536,320008,retained_residual,True,True,12,10,12,0,12,12,1,13,0.03077770403043328,0.21581075770785213,0.9876644611358643,0.23241472092922777,0.05885669105919078,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320008,diagonal_secant,True,False,,,,0,40,40,0,,0.03618417172744248,0.18576938666159276,,0.7798138438374735,0.1709807498846203,4.0,,,
PASS,True,0.2.0-development,65536,320008,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03133824442943637,0.17124879694654954,0.9884512424468994,0.25166555418400094,0.1081261929939501,16.0,10,,
PASS,True,0.2.0-development,65536,320008,commissioned_pi,True,True,24,19,24,2,22,24,1,25,0.034601753186570196,0.1207186049539289,0.9879545569419861,0.5473558511002921,0.05151906324317679,3.0,21,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320008,spsa,True,False,,,,0,14,40,0,,0.18215789157838838,0.45004784215481247,,0.9420389299048111,0.0074615199700929224,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320009,do_nothing,True,False,,,,0,40,40,0,,0.18224299041060205,0.45008819985138415,,0.8449322010856122,0.008550269762054086,1.0,,,
PASS,True,0.2.0-development,65536,320009,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030962598036597292,0.22169142384652307,0.9874102175235748,0.2541310240048915,0.058145897870417684,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320009,diagonal_secant,True,False,,,,0,40,40,0,,0.03618439274017008,0.1964545223801618,,0.9529882967472076,0.22045088111190125,4.0,,,
PASS,True,0.2.0-development,65536,320009,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.031480126762527816,0.16618686141151398,0.9884165823459625,0.4561632150434889,0.14806732203578576,16.0,10,,
PASS,True,0.2.0-development,65536,320009,commissioned_pi,True,True,26,20,26,2,24,26,1,27,0.03461995106791824,0.1053900099749248,0.9881499111652374,0.7325591300032102,0.06505174789344892,3.0,23,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320009,spsa,True,False,,,,0,14,40,0,,0.1822418472093008,0.450086478955521,,0.7643196990247816,0.007918558840174228,2.0,,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320010,do_nothing,True,False,,,,0,40,40,0,,0.18230869991183002,0.4500620747653535,,0.964318166137673,0.012151447241194546,1.0,,,
PASS,True,0.2.0-development,65536,320010,retained_residual,True,True,12,10,12,0,12,12,1,13,0.030909634074749733,0.22239439374490128,0.987514853477478,0.3651055881055072,0.09013981698080897,6.0,11,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320010,diagonal_secant,True,False,,,,0,40,40,0,,0.03638657591471101,0.19424162092753333,,1.0938308711047284,0.2732458859682083,4.0,,,
PASS,True,0.2.0-development,65536,320010,anderson_residual,True,True,11,9,11,0,11,11,1,12,0.03164927619551149,0.1639233282184406,0.9885244071483612,0.4461636179476045,0.25162513100076467,16.0,10,,
PASS,True,0.2.0-development,65536,320010,commissioned_pi,True,True,25,20,25,2,23,25,1,26,0.03498761882029342,0.12257682518075795,0.9879780113697052,0.450704445829615,0.0460936680319719,3.0,22,,
FAIL_CONTRACT_TIMEOUT,True,0.2.0-development,65536,320010,spsa,True,False,,,,0,14,40,0,,0.18217939315794263,0.45005950891687063,,0.8162280779797584,0.0076033000368624926,2.0,,,
