status,development_run,protocol_version,width,seed,controller,ranked,contract_success,acquisitions_to_contract,first_monitor_pass_acquisition,confirmed_monitor_entry_acquisition,commissioning_acquisitions,ordinary_monitor_acquisitions,probe_acquisitions,total_monitor_acquisitions,payload_validation_acquisitions,total_quantum_executions_to_usable,final_measured_monitor_rmse,final_evaluator_only_phase_rmse,payload_bitwise_zero_probability_at_entry,simulator_runtime_seconds,host_update_seconds,host_controller_initialization_seconds,host_commissioning_seconds,host_ordinary_update_seconds,host_probe_update_seconds,traffic_scalars,traffic_bytes_float64,controller_mutable_float_words_per_channel,controller_updates_to_contract,error_type,error_message
PASS,False,1.0.0-local-freeze,64,1411606814,retained_residual,True,True,11,9,11,0,11,0,11,1,12,0.030503078830990057,0.04562718578080667,0.992034912109375,0.005618766997940838,0.0011972059728577733,0.00029921799432486296,0.0,0.0008979879785329103,0.0,1408,11264,6.0,10,,
PASS,False,1.0.0-local-freeze,64,1411606814,diagonal_secant,True,True,26,18,26,0,26,0,26,1,27,0.03197464593604805,0.054725696931834406,0.98992919921875,0.011902572063263506,0.004092400835361332,0.0002180609735660255,0.0,0.003874339861795306,0.0,3328,26624,4.0,25,,
PASS,False,1.0.0-local-freeze,64,1411606814,anderson_residual,True,True,11,9,11,0,11,0,11,1,12,0.027379591476218927,0.05966752415344002,0.989898681640625,0.009732164908200502,0.004158924042712897,0.00015505199553444982,0.0,0.004003872047178447,0.0,1408,11264,16.0,10,,
PASS,False,1.0.0-local-freeze,64,1411606814,commissioned_pi,True,True,16,8,16,2,14,0,16,1,17,0.03171470940508945,0.050119223470889845,0.991058349609375,0.011952311964705586,0.0015287119313143194,0.0001416170271113515,9.336299262940884e-05,0.001293731911573559,0.0,2048,16384,3.0,13,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1411606814,spsa,True,False,,,,0,14,26,40,0,,0.18752859314814935,0.4494367423821854,,0.022491541865747422,0.0005930789629928768,0.00012430601054802537,0.0,0.0,0.0004687729524448514,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,1411606814,oracle,False,True,3,1,3,0,3,0,3,1,4,0.024142664172023296,2.2350348528052965e-17,0.995330810546875,0.0019075989839620888,0.00011471298057585955,3.511097747832537e-05,0.0,7.960200309753418e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,2130388698,do_nothing,True,False,,,,0,40,0,40,0,,0.18365828414732976,0.4509289039947293,,0.027756979048717767,0.0012795928050763905,3.352097701281309e-05,0.0,0.0012460718280635774,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,2130388698,retained_residual,True,True,14,12,14,0,14,0,14,1,15,0.03453845695442802,0.3642148888897282,0.98321533203125,0.008260243164841086,0.0021266379626467824,0.0001681249705143273,0.0,0.001958512992132455,0.0,1792,14336,6.0,13,,
PASS,False,1.0.0-local-freeze,64,2130388698,diagonal_secant,True,True,27,17,27,0,27,0,27,1,28,0.030820880493035843,0.3708960643405748,0.982879638671875,0.014868058962747455,0.0041895859758369625,0.00020606297766789794,0.0,0.0039835229981690645,0.0,3456,27648,4.0,26,,
PASS,False,1.0.0-local-freeze,64,2130388698,anderson_residual,True,True,14,10,14,0,14,0,14,1,15,0.031116558316646076,0.3691201036396862,0.9832763671875,0.007486383838113397,0.004653491894714534,0.0002598519786261022,0.0,0.004393639916088432,0.0,1792,14336,16.0,13,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,2130388698,commissioned_pi,True,False,,5,,2,38,0,40,0,,0.04183905425158002,0.07435693710142194,,0.029170611989684403,0.005661205854266882,5.083595169708133e-05,7.077195914462209e-05,0.0055395979434251785,0.0,5120,40960,3.0,,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,2130388698,spsa,True,False,,,,0,14,26,40,0,,0.18046470158647598,0.44942763858028023,,0.02292868698714301,0.0005725909722968936,0.00011122500291094184,0.0,0.0,0.00046136596938595176,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,2130388698,oracle,False,True,3,1,3,0,3,0,3,1,4,0.022139025375310314,1.5612887738340327e-17,0.994964599609375,0.003132932004518807,0.0001233639777638018,3.564398502930999e-05,0.0,8.771999273449183e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,305030663,do_nothing,True,False,,,,0,40,0,40,0,,0.1757082125137958,0.4490701943576309,,0.026278102188371122,0.001257331867236644,4.710996290668845e-05,0.0,0.0012102219043299556,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,305030663,retained_residual,True,True,14,8,14,0,14,0,14,1,15,0.03465575688151466,0.05909029419673092,0.9893798828125,0.008052119985222816,0.0015455379034392536,0.00023586401948705316,0.0,0.0013096738839522004,0.0,1792,14336,6.0,13,,
PASS,False,1.0.0-local-freeze,64,305030663,diagonal_secant,True,True,31,18,31,0,31,0,31,1,32,0.03125528946456885,0.04566971740550663,0.992156982421875,0.014940187917090952,0.003969260840676725,0.00021549401571974158,0.0,0.0037537668249569833,0.0,3968,31744,4.0,30,,
PASS,False,1.0.0-local-freeze,64,305030663,anderson_residual,True,True,14,8,14,0,14,0,14,1,15,0.025809194130292052,0.04647059618601249,0.991485595703125,0.011494902020785958,0.005555866111535579,0.0004922630032524467,0.0,0.005063603108283132,0.0,1792,14336,16.0,13,,
PASS,False,1.0.0-local-freeze,64,305030663,commissioned_pi,True,True,19,6,19,2,17,0,19,1,20,0.027125766948765288,0.041498365781184654,0.992279052734375,0.007110767939593643,0.001125236856751144,5.7008001022040844e-05,8.577399421483278e-05,0.0009824548615142703,0.0,2432,19456,3.0,16,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,305030663,spsa,True,False,,,,0,14,26,40,0,,0.1765808225720514,0.4480040025433508,,0.011960845964495093,0.0003687000717036426,8.047098526731133e-05,0.0,0.0,0.00028822908643633127,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,305030663,oracle,False,True,3,1,3,0,3,0,3,1,4,0.024548940020508107,2.887155267828699e-17,0.99493408203125,0.001340663991868496,6.579095497727394e-05,2.7308997232466936e-05,0.0,3.8481957744807005e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,484958000,do_nothing,True,False,,,,0,40,0,40,0,,0.1796620366464613,0.45024224249639105,,0.028822405205573887,0.0019420148455537856,4.696601536124945e-05,0.0,0.0018950488301925361,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,484958000,retained_residual,True,True,14,10,14,0,14,0,14,1,15,0.03008307317185821,0.0525583416852781,0.9898681640625,0.010197377006988972,0.0024439420085400343,0.00024588697124272585,0.0,0.0021980550372973084,0.0,1792,14336,6.0,13,,
PASS,False,1.0.0-local-freeze,64,484958000,diagonal_secant,True,True,30,14,30,0,30,0,30,1,31,0.023537086470977957,0.03901843377378492,0.99188232421875,0.01968147186562419,0.005431986995972693,0.0002054880023933947,0.0,0.005226498993579298,0.0,3840,30720,4.0,29,,
PASS,False,1.0.0-local-freeze,64,484958000,anderson_residual,True,True,16,9,16,0,16,0,16,1,17,0.0325534168606045,0.05864376977467865,0.9884033203125,0.009967672056518495,0.008914256002753973,0.0002481199917383492,0.0,0.008666136011015624,0.0,2048,16384,16.0,15,,
PASS,False,1.0.0-local-freeze,64,484958000,commissioned_pi,True,True,33,7,33,2,31,0,33,1,34,0.0316679983293003,0.052478141112054774,0.989990234375,0.014279349881689996,0.0024841598933562636,7.691897917538881e-05,5.765998503193259e-05,0.0023495809291489422,0.0,4224,33792,3.0,30,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,484958000,spsa,True,False,,,,0,14,26,40,0,,0.1782803768592937,0.4480849983654185,,0.027878513908945024,0.0007676408858969808,0.0001344510237686336,0.0,0.0,0.0006331898621283472,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,484958000,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02173020859884377,3.878959614448864e-18,0.99468994140625,0.003031809988897294,0.00011345697566866875,3.3999967854470015e-05,0.0,7.945700781419873e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,668379286,do_nothing,True,False,,,,0,40,0,40,0,,0.18170802342629272,0.45030495835229056,,0.02578586875461042,0.0015201258938759565,4.3831998482346535e-05,0.0,0.00147629389539361,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,668379286,retained_residual,True,True,14,10,14,0,14,0,14,1,15,0.02608378302790296,0.3819736342085808,0.978271484375,0.009360898053273559,0.002572497818619013,0.0001940779620781541,0.0,0.0023784198565408587,0.0,1792,14336,6.0,13,,
PASS,False,1.0.0-local-freeze,64,668379286,diagonal_secant,True,True,21,15,21,0,21,0,21,1,22,0.03098096373704565,0.05185875840726404,0.990966796875,0.008593235979788005,0.0026038269861601293,0.0003283349797129631,0.0,0.002275492006447166,0.0,2688,21504,4.0,20,,
PASS,False,1.0.0-local-freeze,64,668379286,anderson_residual,True,True,15,7,15,0,15,0,15,1,16,0.030200609159602224,0.38158948791417946,0.976226806640625,0.007764239911921322,0.004077682155184448,0.00031083502108231187,0.0,0.003766847134102136,0.0,1920,15360,16.0,14,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,668379286,commissioned_pi,True,False,,13,,2,38,0,40,0,,0.0382172570291772,0.06946491225125145,,0.02275601093424484,0.004117635311558843,4.0856015402823687e-05,7.443601498380303e-05,0.004002343281172216,0.0,5120,40960,3.0,,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,668379286,spsa,True,False,,,,0,14,26,40,0,,0.18078932414821633,0.4476514341039604,,0.02216469612903893,0.0007322389865294099,0.0001855469890870154,0.0,0.0,0.0005466919974423945,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,668379286,oracle,False,True,3,1,3,0,3,0,3,1,4,0.022751442935530667,2.2484847461016e-17,0.995208740234375,0.001975000079255551,6.745196878910065e-05,2.6589026674628258e-05,0.0,4.086294211447239e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,2091457751,do_nothing,True,False,,,,0,40,0,40,0,,0.18345256713484753,0.4500051835251523,,0.020495371078141034,0.0012620810302905738,4.423805512487888e-05,0.0,0.001217842975165695,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,2091457751,retained_residual,True,True,13,8,13,0,13,0,13,1,14,0.03247744268014269,0.04561555887442265,0.991180419921875,0.0045757650514133275,0.001215802039951086,0.00015900901053100824,0.0,0.0010567930294200778,0.0,1664,13312,6.0,12,,
PASS,False,1.0.0-local-freeze,64,2091457751,diagonal_secant,True,True,24,13,24,0,24,0,24,1,25,0.026455589731647983,0.042262391495311934,0.991607666015625,0.01060508587397635,0.0026361048221588135,0.0001256680116057396,0.0,0.002510436810553074,0.0,3072,24576,4.0,23,,
PASS,False,1.0.0-local-freeze,64,2091457751,anderson_residual,True,True,12,8,12,0,12,0,12,1,13,0.03424836479759531,0.04751406378809435,0.99090576171875,0.011302666098345071,0.00403299304889515,0.00035489798756316304,0.0,0.0036780950613319874,0.0,1536,12288,16.0,11,,
PASS,False,1.0.0-local-freeze,64,2091457751,commissioned_pi,True,True,8,6,8,2,6,0,8,1,9,0.030392167853881078,0.06343208710741866,0.98785400390625,0.0036216090084053576,0.00036190409446135163,5.039502866566181e-05,7.254199590533972e-05,0.0002389670698903501,0.0,1024,8192,3.0,5,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,2091457751,spsa,True,False,,,,0,14,26,40,0,,0.184287581288288,0.44864965471323814,,0.018906281155068427,0.0004003120702691376,7.709499914199114e-05,0.0,0.0,0.0003232170711271465,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,2091457751,oracle,False,True,3,1,3,0,3,0,3,1,4,0.021178539606645737,2.023017827855918e-17,0.994781494140625,0.0029086769209243357,0.00011516496306285262,3.614695742726326e-05,0.0,7.901800563558936e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,427837642,do_nothing,True,False,,,,0,40,0,40,0,,0.18523166384215195,0.45020878848046103,,0.0217682410730049,0.0011045908904634416,3.286194987595081e-05,0.0,0.0010717289405874908,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,427837642,retained_residual,True,True,11,9,11,0,11,0,11,1,12,0.033308367270648905,0.05706414616519073,0.9891357421875,0.003681649162899703,0.0011090710177086294,0.0001391370315104723,0.0,0.0009699339861981571,0.0,1408,11264,6.0,10,,
PASS,False,1.0.0-local-freeze,64,427837642,diagonal_secant,True,True,22,18,22,0,22,0,22,1,23,0.028216401565348156,0.051047392291520395,0.990264892578125,0.007840728212613612,0.0022815268021076918,0.00010944495443254709,0.0,0.0021720818476751447,0.0,2816,22528,4.0,21,,
PASS,False,1.0.0-local-freeze,64,427837642,anderson_residual,True,True,11,9,11,0,11,0,11,1,12,0.03366768043041425,0.05690030004221153,0.98956298828125,0.0075594959780573845,0.004717506992164999,0.000251543999183923,0.0,0.004465962992981076,0.0,1408,11264,16.0,10,,
PASS,False,1.0.0-local-freeze,64,427837642,commissioned_pi,True,True,16,6,16,2,14,0,16,1,17,0.033117464306019424,0.06282630076461349,0.988006591796875,0.011783617024775594,0.0010631539043970406,6.678898353129625e-05,0.00010419799946248531,0.000892166921403259,0.0,2048,16384,3.0,13,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,427837642,spsa,True,False,,,,0,14,26,40,0,,0.1823079862555671,0.4490099428464612,,0.020996807841584086,0.0005053190398029983,0.0001260860008187592,0.0,0.0,0.0003792330389842391,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,427837642,oracle,False,True,3,1,3,0,3,0,3,1,4,0.021879124252630805,2.3095287758093018e-17,0.994964599609375,0.0017043090192601085,8.170102955773473e-05,2.4057982955127954e-05,0.0,5.764304660260677e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1523209647,do_nothing,True,False,,,,0,40,0,40,0,,0.1767556943819213,0.45080227358357605,,0.015638623910490423,0.0007739769062027335,5.6066957768052816e-05,0.0,0.0007179099484346807,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,1523209647,retained_residual,True,True,13,11,13,0,13,0,13,1,14,0.030601873326615993,0.35832622236713074,0.98162841796875,0.005428946984466165,0.0014124750159680843,0.0001330830273218453,0.0,0.001279391988646239,0.0,1664,13312,6.0,12,,
PASS,False,1.0.0-local-freeze,64,1523209647,diagonal_secant,True,True,31,18,31,0,31,0,31,1,32,0.024380088055031522,0.03197667315779243,0.993804931640625,0.020135752100031823,0.006706649903208017,0.0002422480029053986,0.0,0.006464401900302619,0.0,3968,31744,4.0,30,,
PASS,False,1.0.0-local-freeze,64,1523209647,anderson_residual,True,True,12,10,12,0,12,0,12,1,13,0.03046669341751513,0.36982240778148684,0.97784423828125,0.01241548196412623,0.004386869084555656,0.00026864500250667334,0.0,0.004118224082048982,0.0,1536,12288,16.0,11,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1523209647,commissioned_pi,True,False,,9,,2,38,0,40,0,,0.04014809811447357,0.4274170524455032,,0.021266270079649985,0.0035879529314115644,5.879998207092285e-05,9.725900599732995e-05,0.0034318939433433115,0.0,5120,40960,3.0,,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1523209647,spsa,True,False,,,,0,14,26,40,0,,0.17333377236492542,0.44931327248259056,,0.03309404902392998,0.0007669590995647013,0.0002610920346342027,0.0,0.0,0.0005058670649304986,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,1523209647,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02238376462286081,7.152448122690996e-18,0.995391845703125,0.0013220179826021194,6.343296263366938e-05,2.274999860674143e-05,0.0,4.068296402692795e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1177627976,do_nothing,True,False,,,,0,40,0,40,0,,0.1862732597562696,0.4482673526407914,,0.031801863107830286,0.0015577861340716481,5.158199928700924e-05,0.0,0.0015062041347846389,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,1177627976,retained_residual,True,True,10,8,10,0,10,0,10,1,11,0.03383023229030572,0.06954075955150361,0.986785888671875,0.0067546729114837945,0.003002826008014381,0.0003374270163476467,0.0,0.0026653989916667342,0.0,1280,10240,6.0,9,,
PASS,False,1.0.0-local-freeze,64,1177627976,diagonal_secant,True,True,32,5,32,0,32,0,32,1,33,0.03167414420344701,0.05272827293538877,0.990753173828125,0.021001450077164918,0.005224913824349642,0.00023647199850529432,0.0,0.0049884418258443475,0.0,4096,32768,4.0,31,,
PASS,False,1.0.0-local-freeze,64,1177627976,anderson_residual,True,True,15,10,15,0,15,0,15,1,16,0.02880369565025347,0.053925860497173704,0.989776611328125,0.011779393826145679,0.01279064203845337,0.0002800599904730916,0.0,0.012510582047980279,0.0,1920,15360,16.0,14,,
PASS,False,1.0.0-local-freeze,64,1177627976,commissioned_pi,True,True,9,7,9,2,7,0,9,1,10,0.03282308464537969,0.06446948179864906,0.98785400390625,0.004559352877549827,0.0004503189120441675,4.466000245884061e-05,6.550195394083858e-05,0.00034015695564448833,0.0,1152,9216,3.0,6,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1177627976,spsa,True,False,,,,0,14,26,40,0,,0.1849374122724167,0.44551782646463645,,0.018586307065561414,0.0006805580924265087,9.493401739746332e-05,0.0,0.0,0.0005856240750290453,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,1177627976,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02518883629299722,1.0002903535573715e-17,0.994659423828125,0.0018904239987023175,6.422307342290878e-05,2.2710009943693876e-05,0.0,4.151306347921491e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,822056531,do_nothing,True,False,,,,0,40,0,40,0,,0.17921014019689696,0.44942448867579604,,0.01381271192803979,0.0008230818784795702,2.578698331490159e-05,0.0,0.0007972948951646686,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,822056531,retained_residual,True,True,13,11,13,0,13,0,13,1,14,0.02853905942881871,0.04542259287187176,0.991485595703125,0.007075835077557713,0.002672636939678341,0.00014163099694997072,0.0,0.0025310059427283704,0.0,1664,13312,6.0,12,,
PASS,False,1.0.0-local-freeze,64,822056531,diagonal_secant,True,True,28,21,28,0,28,0,28,1,29,0.02931662529565557,0.05361061225473792,0.9906005859375,0.010400030063465238,0.0027490219799801707,0.0001700989669188857,0.0,0.002578923013061285,0.0,3584,28672,4.0,27,,
PASS,False,1.0.0-local-freeze,64,822056531,anderson_residual,True,True,13,11,13,0,13,0,13,1,14,0.03418811966562863,0.056074228789173126,0.98974609375,0.007331155007705092,0.005418765009380877,0.00025919999461621046,0.0,0.0051595650147646666,0.0,1664,13312,16.0,12,,
PASS,False,1.0.0-local-freeze,64,822056531,commissioned_pi,True,True,36,5,36,2,34,0,36,1,37,0.029270080393251362,0.05328541462580176,0.9903564453125,0.01497355691390112,0.002519928209949285,7.928098784759641e-05,0.00010911200661212206,0.0023315352154895663,0.0,4608,36864,3.0,33,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,822056531,spsa,True,False,,,,0,14,26,40,0,,0.1821877100822258,0.44704786699805565,,0.016281342890579253,0.0004965009866282344,7.901800563558936e-05,0.0,0.0,0.000417482980992645,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,822056531,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02191720960325912,1.5993360207877823e-17,0.994873046875,0.0012669370044022799,5.595694528892636e-05,1.9588973373174667e-05,0.0,3.6367971915751696e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,445399178,do_nothing,True,False,,,,0,40,0,40,0,,0.18396856215732912,0.4495994385393705,,0.016761926119215786,0.0008965689339675009,2.846098504960537e-05,0.0,0.0008681079489178956,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,445399178,retained_residual,True,True,11,9,11,0,11,0,11,1,12,0.028005328154678554,0.05447838521982609,0.99066162109375,0.004549249017145485,0.001320974959526211,0.00012646400136873126,0.0,0.0011945109581574798,0.0,1408,11264,6.0,10,,
PASS,False,1.0.0-local-freeze,64,445399178,diagonal_secant,True,True,23,16,23,0,23,0,23,1,24,0.026630184947008,0.04577910497849841,0.9915771484375,0.017321488703601062,0.00574324419721961,0.00027241004863753915,0.0,0.005470834148582071,0.0,2944,23552,4.0,22,,
PASS,False,1.0.0-local-freeze,64,445399178,anderson_residual,True,True,23,10,23,0,23,0,23,1,24,0.029719890943621707,0.05861812900220115,0.989776611328125,0.013024604879319668,0.010933608980849385,0.00023437704658135772,0.0,0.010699231934268028,0.0,2944,23552,16.0,22,,
PASS,False,1.0.0-local-freeze,64,445399178,commissioned_pi,True,True,18,9,18,2,16,0,18,1,19,0.03411409351006935,0.062249968337020053,0.989105224609375,0.006539634021464735,0.0010382061009295285,5.002599209547043e-05,5.671300459653139e-05,0.0009314671042375267,0.0,2304,18432,3.0,15,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,445399178,spsa,True,False,,,,0,14,26,40,0,,0.18384220173962088,0.44717751484307416,,0.016339701716788113,0.0007847661036066711,0.0004417260061018169,0.0,0.0,0.0003430400975048542,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,445399178,oracle,False,True,3,1,3,0,3,0,3,1,4,0.021904181702473036,1.7090548156578303e-17,0.995025634765625,0.0028378659626469016,0.00010371598182246089,3.28679452650249e-05,0.0,7.084803655743599e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1242705187,do_nothing,True,False,,,,0,40,0,40,0,,0.19186457674390744,0.4501263480045808,,0.01217822008766234,0.0008563080918975174,3.818597178906202e-05,0.0,0.0008181221201084554,0.0,5120,40960,1.0,,,
PASS,False,1.0.0-local-freeze,64,1242705187,retained_residual,True,True,13,11,13,0,13,0,13,1,14,0.032839310569241865,0.054332873570308554,0.99072265625,0.007974112930241972,0.0019545209943316877,0.00015369296306744218,0.0,0.0018008280312642455,0.0,1664,13312,6.0,12,,
PASS,False,1.0.0-local-freeze,64,1242705187,diagonal_secant,True,True,19,17,19,0,19,0,19,1,20,0.030795260716578194,0.054156808685958034,0.9891357421875,0.013660029973834753,0.0035418830811977386,0.00023896497441455722,0.0,0.0033029181067831814,0.0,2432,19456,4.0,18,,
PASS,False,1.0.0-local-freeze,64,1242705187,anderson_residual,True,True,16,11,16,0,16,0,16,1,17,0.03479080199358774,0.05567545079739544,0.9901123046875,0.016319433110766113,0.004770337138324976,0.000171960040461272,0.0,0.004598377097863704,0.0,2048,16384,16.0,15,,
PASS,False,1.0.0-local-freeze,64,1242705187,commissioned_pi,True,True,9,7,9,2,7,0,9,1,10,0.029415288674176386,0.0553516503327958,0.99029541015625,0.003856881055980921,0.00041481893276795745,4.314299440011382e-05,5.594798130914569e-05,0.00031572795705869794,0.0,1152,9216,3.0,6,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,64,1242705187,spsa,True,False,,,,0,14,26,40,0,,0.19370441525404902,0.44869025105500154,,0.021639926184434444,0.000504257099237293,0.00012921699089929461,0.0,0.0,0.0003750401083379984,5120,40960,2.0,,,
PASS,False,1.0.0-local-freeze,64,1242705187,oracle,False,True,3,1,3,0,3,0,3,1,4,0.021249199214039793,2.5554072508482813e-17,0.9951171875,0.0015053089591674507,6.082095205783844e-05,2.2339983843266964e-05,0.0,3.8480968214571476e-05,0.0,384,3072,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,256,1239900679,do_nothing,True,False,,,,0,40,0,40,0,,0.18189091896042878,0.4502371416301645,,0.02410516090458259,0.0013126680860295892,3.8327008951455355e-05,0.0,0.0012743410770781338,0.0,20480,163840,1.0,,,
PASS,False,1.0.0-local-freeze,256,1239900679,retained_residual,True,True,12,10,12,0,12,0,12,1,13,0.03364952220589939,0.1960443182420719,0.9881439208984375,0.010198138013947755,0.001877421047538519,0.00011646200437098742,0.0,0.0017609590431675315,0.0,6144,49152,6.0,11,,
PASS,False,1.0.0-local-freeze,256,1239900679,diagonal_secant,True,True,32,22,32,0,32,0,32,1,33,0.0244798822078557,0.18210125029027727,0.9901275634765625,0.022708277159836143,0.005073309817817062,0.00019528198754414916,0.0,0.004878027830272913,0.0,16384,131072,4.0,31,,
PASS,False,1.0.0-local-freeze,256,1239900679,anderson_residual,True,True,12,10,12,0,12,0,12,1,13,0.033427817544881035,0.052342831932013244,0.9908981323242188,0.006584523885976523,0.005347537167835981,0.0002324220258742571,0.0,0.0051151151419617236,0.0,6144,49152,16.0,11,,
PASS,False,1.0.0-local-freeze,256,1239900679,commissioned_pi,True,True,15,7,15,2,13,0,15,1,16,0.03305384090180627,0.06286449085547588,0.988861083984375,0.008045548805966973,0.0008121969876810908,4.476204048842192e-05,9.198195766657591e-05,0.000675452989526093,0.0,7680,61440,3.0,12,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,256,1239900679,spsa,True,False,,,,0,14,26,40,0,,0.1824500178105759,0.44963419177160036,,0.032172251027077436,0.002375280892010778,0.0018620539922267199,0.0,0.0,0.0005132268997840583,20480,163840,2.0,,,
PASS,False,1.0.0-local-freeze,256,1239900679,oracle,False,True,3,1,3,0,3,0,3,1,4,0.021899280951700347,2.5161024945632248e-17,0.9953536987304688,0.005088137986604124,0.00012585794320330024,3.087695222347975e-05,0.0,9.498099097982049e-05,0.0,1536,12288,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,256,1573996,do_nothing,True,False,,,,0,40,0,40,0,,0.18513504804269262,0.450547596390013,,0.028533784032333642,0.0015434440574608743,2.7912959922105074e-05,0.0,0.0015155310975387692,0.0,20480,163840,1.0,,,
PASS,False,1.0.0-local-freeze,256,1573996,retained_residual,True,True,12,10,12,0,12,0,12,1,13,0.03285883062204688,0.19079389654042422,0.9863815307617188,0.011960098054260015,0.002399805875029415,0.00020889699226245284,0.0,0.002190908882766962,0.0,6144,49152,6.0,11,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,256,1573996,diagonal_secant,True,False,,38,,0,40,0,40,0,,0.03677379560650779,0.20387831100726908,,0.024690941034350544,0.007120948226656765,0.00022153800819069147,0.0,0.006899410218466073,0.0,20480,163840,4.0,,,
PASS,False,1.0.0-local-freeze,256,1573996,anderson_residual,True,True,13,11,13,0,13,0,13,1,14,0.03034598364304147,0.05517080513767029,0.9902191162109375,0.007023349811788648,0.0036864050780422986,0.00041821697959676385,0.0,0.0032681880984455347,0.0,6656,53248,16.0,12,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,256,1573996,commissioned_pi,True,False,,11,,2,38,0,40,0,,0.034340371766694085,0.061375972034000435,,0.021908258029725403,0.003798530960921198,6.286101415753365e-05,9.135500295087695e-05,0.0036443149438127875,0.0,20480,163840,3.0,,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,256,1573996,spsa,True,False,,,,0,14,26,40,0,,0.1851288906035669,0.44986824039843215,,0.02938158030156046,0.000722117954865098,0.0001334120170213282,0.0,0.0,0.0005887059378437698,20480,163840,2.0,,,
