status,development_run,protocol_version,width,seed,controller,ranked,contract_success,acquisitions_to_contract,first_monitor_pass_acquisition,confirmed_monitor_entry_acquisition,commissioning_acquisitions,ordinary_monitor_acquisitions,probe_acquisitions,total_monitor_acquisitions,payload_validation_acquisitions,total_quantum_executions_to_usable,final_measured_monitor_rmse,final_evaluator_only_phase_rmse,payload_bitwise_zero_probability_at_entry,simulator_runtime_seconds,host_update_seconds,host_controller_initialization_seconds,host_commissioning_seconds,host_ordinary_update_seconds,host_probe_update_seconds,traffic_scalars,traffic_bytes_float64,controller_mutable_float_words_per_channel,controller_updates_to_contract,error_type,error_message
PASS,False,1.0.0-local-freeze,4,1990616316,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.027403085906568238,0.044969481399833554,0.99072265625,0.07195940293604508,0.0005706939846277237,7.112399907782674e-05,0.00016226700972765684,0.0003373029758222401,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1990616316,spsa,True,False,,,,0,14,26,40,0,,0.1671660115345484,0.42007798285260495,,0.3663936210796237,0.0006921509047970176,0.0001405180082656443,0.0,0.0,0.0005516328965313733,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,1990616316,oracle,False,True,4,2,4,0,4,0,4,1,5,0.025627207777236316,0.0,0.99072265625,0.049383529112674296,0.000139561016112566,4.468002589419484e-05,0.0,9.488099021837115e-05,0.0,32,256,1.0,3,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,195957893,do_nothing,True,False,,,,0,40,0,40,0,,0.20775739613254143,0.449821917555672,,0.38409215008141473,0.0012715107877738774,3.6371988244354725e-05,0.0,0.0012351387995295227,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,195957893,retained_residual,True,True,19,9,19,0,19,0,19,1,20,0.030486556498625094,0.05630046123278539,0.98291015625,0.1659075120696798,0.0030337420757859945,0.00023381097707897425,0.0,0.0027999310987070203,0.0,152,1216,6.0,18,,
PASS,False,1.0.0-local-freeze,4,195957893,diagonal_secant,True,True,7,5,7,0,7,0,7,1,8,0.015944551142262828,0.04778403975777612,0.98779296875,0.0788248929893598,0.0023372539435513318,0.0006530550308525562,0.0,0.0016841989126987755,0.0,56,448,4.0,6,,
PASS,False,1.0.0-local-freeze,4,195957893,anderson_residual,True,True,34,9,34,0,34,0,34,1,35,0.03352580629441647,0.0825487017850835,0.9775390625,0.3381365534150973,0.012201455829199404,0.00021759298397228122,0.0,0.011983862845227122,0.0,272,2176,16.0,33,,
PASS,False,1.0.0-local-freeze,4,195957893,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.022768322221296107,0.08058321995603647,0.97802734375,0.07906275684945285,0.0008222220349125564,5.791697185486555e-05,8.811504812911153e-05,0.0006761900149285793,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,195957893,spsa,True,False,,,,0,14,26,40,0,,0.18823499467528768,0.4128354246288492,,0.40290168492356315,0.0007314210524782538,0.0001710960059426725,0.0,0.0,0.0005603250465355814,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,195957893,oracle,False,True,4,2,4,0,4,0,4,1,5,0.01982393311543762,0.0,0.99072265625,0.060055053036194295,0.000130708038341254,2.8654991183429956e-05,0.0,0.00010205304715782404,0.0,32,256,1.0,3,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,561759483,do_nothing,True,False,,,,0,40,0,40,0,,0.17732216119649188,0.4459957450408369,,0.43736384890507907,0.001611625892110169,4.2204977944493294e-05,0.0,0.0015694209141656756,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,561759483,retained_residual,True,True,8,6,8,0,8,0,8,1,9,0.02101382903752863,0.0725757820226374,0.9853515625,0.0910446000052616,0.0011314519215375185,0.0002550069475546479,0.0,0.0008764449739828706,0.0,64,512,6.0,7,,
PASS,False,1.0.0-local-freeze,4,561759483,diagonal_secant,True,True,18,10,18,0,18,0,18,1,19,0.01740861328080079,0.020949165773138326,0.9921875,0.16992826311616227,0.0036200619069859385,0.0002123229787684977,0.0,0.003407738928217441,0.0,144,1152,4.0,17,,
PASS,False,1.0.0-local-freeze,4,561759483,anderson_residual,True,True,8,6,8,0,8,0,8,1,9,0.01906877383190305,0.05361176592150451,0.9892578125,0.07256589300232008,0.003227395995054394,0.0002853989717550576,0.0,0.0029419970232993364,0.0,64,512,16.0,7,,
PASS,False,1.0.0-local-freeze,4,561759483,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.03242615820846309,0.0729643499627638,0.98583984375,0.0793435979867354,0.0006094449781812727,5.720299668610096e-05,8.743500802665949e-05,0.0004648069734685123,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,561759483,spsa,True,False,,,,0,14,26,40,0,,0.1709089875370816,0.42163888424356905,,0.3565678419545293,0.0007978220237419009,0.0001399150351062417,0.0,0.0,0.0006579069886356592,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,561759483,oracle,False,True,3,1,3,0,3,0,3,1,4,0.017034823541469082,0.0,0.9931640625,0.041215105971787125,9.52139962464571e-05,3.34449578076601e-05,0.0,6.1769038438797e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,295370387,do_nothing,True,False,,,,0,40,0,40,0,,0.17696823325090982,0.4481609581769082,,0.40198461787076667,0.0014747162349522114,4.1828956454992294e-05,0.0,0.001432887278497219,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,295370387,retained_residual,True,True,15,5,15,0,15,0,15,1,16,0.016261946614941715,0.04958907135742877,0.99169921875,0.18388501706067473,0.0029039690853096545,0.000304795044939965,0.0,0.0025991740403696895,0.0,120,960,6.0,14,,
PASS,False,1.0.0-local-freeze,4,295370387,diagonal_secant,True,True,6,4,6,0,6,0,6,1,7,0.018100603060923922,0.05930736047793058,0.990234375,0.06323652394348755,0.0013454590225592256,0.00021927402121946216,0.0,0.0011261850013397634,0.0,48,384,4.0,5,,
PASS,False,1.0.0-local-freeze,4,295370387,anderson_residual,True,True,12,7,12,0,12,0,12,1,13,0.027892732513900103,0.04264078343367978,0.99169921875,0.12549935100832954,0.004458417068235576,0.00029328797245398164,0.0,0.0041651290957815945,0.0,96,768,16.0,11,,
PASS,False,1.0.0-local-freeze,4,295370387,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.03406855363161148,0.03430652105022474,0.9921875,0.10350387002108619,0.0005643469630740583,5.97579637542367e-05,9.789597243070602e-05,0.00040669302688911557,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,295370387,spsa,True,False,,,,0,14,26,40,0,,0.17225825322093205,0.4341978294025032,,0.4453745047794655,0.0012781579862348735,0.00014913396444171667,0.0,0.0,0.0011290240217931569,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,295370387,oracle,False,True,4,2,4,0,4,0,4,1,5,0.020263304190000015,6.938893903907228e-18,0.9951171875,0.05417122592916712,0.00013983401004225016,4.114402690902352e-05,0.0,9.868998313322663e-05,0.0,32,256,1.0,3,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,2134251794,do_nothing,True,False,,,,0,40,0,40,0,,0.17330988235505299,0.45103675637751456,,0.4673214079812169,0.0014575860695913434,3.5164994187653065e-05,0.0,0.0014224210754036903,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,2134251794,retained_residual,True,True,14,12,14,0,14,0,14,1,15,0.03194209461046572,0.05616917139225841,0.9921875,0.21354977099690586,0.0025435678544454277,0.00026441796217113733,0.0,0.0022791498922742903,0.0,112,896,6.0,13,,
PASS,False,1.0.0-local-freeze,4,2134251794,diagonal_secant,True,True,14,4,14,0,14,0,14,1,15,0.02605993901392724,0.034730159648859144,0.9931640625,0.12643087503965944,0.002739013929385692,0.00023010902805253863,0.0,0.0025089049013331532,0.0,112,896,4.0,13,,
PASS,False,1.0.0-local-freeze,4,2134251794,anderson_residual,True,True,9,7,9,0,9,0,9,1,10,0.023029268943026218,0.04614394468063688,0.99267578125,0.09020397084532306,0.004513430991210043,0.002275703998748213,0.0,0.0022377269924618304,0.0,72,576,16.0,8,,
PASS,False,1.0.0-local-freeze,4,2134251794,commissioned_pi,True,True,10,5,10,2,8,0,10,1,11,0.02885175155466149,0.03793285888695831,0.9931640625,0.10547826398396865,0.0009726930293254554,5.306495586410165e-05,9.248702554032207e-05,0.0008271410479210317,0.0,80,640,3.0,7,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,2134251794,spsa,True,False,,,,0,14,26,40,0,,0.17025789382884315,0.43718443349036423,,0.352788170974236,0.0006796950474381447,0.00013463199138641357,0.0,0.0,0.0005450630560517311,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,2134251794,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02467360817907762,0.0,0.99365234375,0.03541650698753074,9.38079901970923e-05,3.176101017743349e-05,0.0,6.20469800196588e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1411606814,do_nothing,True,False,,,,0,40,0,40,0,,0.21741281252693642,0.4467655311609721,,0.39207395259290934,0.0014072301564738154,4.8316025640815496e-05,0.0,0.001358914130833,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,1411606814,retained_residual,True,True,9,7,9,0,9,0,9,1,10,0.034539643385238405,0.037857876711133547,0.98681640625,0.08918343106051907,0.0014706741203553975,0.00024754798505455256,0.0,0.001223126135300845,0.0,72,576,6.0,8,,
PASS,False,1.0.0-local-freeze,4,1411606814,diagonal_secant,True,True,6,4,6,0,6,0,6,1,7,0.029691956838053007,0.050672193478681564,0.9853515625,0.07054842403158545,0.001240932906512171,0.000213021005038172,0.0,0.001027911901473999,0.0,48,384,4.0,5,,
PASS,False,1.0.0-local-freeze,4,1411606814,anderson_residual,True,True,9,7,9,0,9,0,9,1,10,0.030519531187504,0.03505665560918665,0.9853515625,0.09721006802283227,0.0035589009639807045,0.00021377095254138112,0.0,0.0033451300114393234,0.0,72,576,16.0,8,,
PASS,False,1.0.0-local-freeze,4,1411606814,commissioned_pi,True,True,8,6,8,2,6,0,8,1,9,0.027920765552135816,0.05469566737205652,0.98486328125,0.1016158300335519,0.0006499388255178928,4.775595152750611e-05,8.843897376209497e-05,0.0005137439002282917,0.0,64,512,3.0,5,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1411606814,spsa,True,False,,,,0,14,26,40,0,,0.19762893307057797,0.3995638428511759,,0.3730206769541837,0.0007741551962681115,0.00018540502060204744,0.0,0.0,0.000588750175666064,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,1411606814,oracle,False,True,3,1,3,0,3,0,3,1,4,0.01728922478159689,0.0,0.98779296875,0.039330722007434815,0.00010042596841230989,3.176502650603652e-05,0.0,6.866094190627337e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,2130388698,do_nothing,True,False,,,,0,40,0,40,0,,0.1761491528255979,0.4501123598295018,,0.3968489607796073,0.0014338033506646752,3.39450198225677e-05,0.0,0.0013998583308421075,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,2130388698,retained_residual,True,True,8,6,8,0,8,0,8,1,9,0.02682021167535051,0.046526777512010384,0.99365234375,0.09555555105907843,0.0013447219971567392,0.00027741602389141917,0.0,0.00106730597326532,0.0,64,512,6.0,7,,
PASS,False,1.0.0-local-freeze,4,2130388698,diagonal_secant,True,True,7,5,7,0,7,0,7,1,8,0.02913391567851387,0.05501885731995468,0.9912109375,0.08024386601755396,0.001329788938164711,0.0003283880068920553,0.0,0.0010014009312726557,0.0,56,448,4.0,6,,
PASS,False,1.0.0-local-freeze,4,2130388698,anderson_residual,True,True,8,6,8,0,8,0,8,1,9,0.03052856247629753,0.057087398325607185,0.98974609375,0.08128627418773249,0.0021592718549072742,0.0002936910022981465,0.0,0.0018655808526091278,0.0,64,512,16.0,7,,
PASS,False,1.0.0-local-freeze,4,2130388698,commissioned_pi,True,True,6,4,6,2,4,0,6,1,7,0.02856367061227847,0.0393372331699229,0.99365234375,0.06506753183202818,0.00043564202496781945,6.706500425934792e-05,8.966302266344428e-05,0.00027891399804502726,0.0,48,384,3.0,3,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,2130388698,spsa,True,False,,,,0,14,26,40,0,,0.1617169974411802,0.4123986571782903,,0.37199790484737605,0.0006888180505484343,0.0001610220060683787,0.0,0.0,0.0005277960444800556,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,2130388698,oracle,False,True,3,1,3,0,3,0,3,1,4,0.02755681541106792,2.7755575615628914e-17,0.99560546875,0.03783240797929466,0.00010857096640393138,4.036299651488662e-05,0.0,6.820796988904476e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,305030663,do_nothing,True,False,,,,0,40,0,40,0,,0.17969575116659708,0.4557781336796245,,0.3846515808836557,0.0015136610600166023,3.6186014767736197e-05,0.0,0.001477475045248866,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,305030663,retained_residual,True,True,10,6,10,0,10,0,10,1,11,0.019001842986619024,0.029174733203845823,0.99072265625,0.09495293506188318,0.0016219039680436254,0.00022932200226932764,0.0,0.0013925819657742977,0.0,80,640,6.0,9,,
PASS,False,1.0.0-local-freeze,4,305030663,diagonal_secant,True,True,15,3,15,0,15,0,15,1,16,0.014306203164973491,0.021074695184868146,0.9912109375,0.14872995804762468,0.0023842909722588956,0.0002554480452090502,0.0,0.0021288429270498455,0.0,120,960,4.0,14,,
PASS,False,1.0.0-local-freeze,4,305030663,anderson_residual,True,True,13,6,13,0,13,0,13,1,14,0.012073858536499905,0.04025374821868943,0.99072265625,0.11138896009651944,0.005552663002163172,0.00028065801598131657,0.0,0.005272004986181855,0.0,104,832,16.0,12,,
PASS,False,1.0.0-local-freeze,4,305030663,commissioned_pi,True,True,13,4,13,2,11,0,13,1,14,0.018672768160474796,0.05485891345029316,0.99072265625,0.14284297014819458,0.001062678056769073,5.0309987273067236e-05,8.817797061055899e-05,0.0009241900988854468,0.0,104,832,3.0,10,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,305030663,spsa,True,False,,,,0,14,26,40,0,,0.18013372162955416,0.4308356268167898,,0.38979578478029,0.0007802099571563303,0.00018534198170527816,0.0,0.0,0.0005948679754510522,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,305030663,oracle,False,True,5,1,5,0,5,0,5,1,6,0.014733133241465605,0.0,0.99169921875,0.06517363816965371,0.00017660792218521237,3.1405012123286724e-05,0.0,0.00014520291006192565,0.0,40,320,1.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,484958000,do_nothing,True,False,,,,0,40,0,40,0,,0.1812167400229563,0.44512380243946903,,0.6500195989501663,0.0020392038859426975,0.00017573096556589007,0.0,0.0018634729203768075,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,484958000,retained_residual,True,True,8,6,8,0,8,0,8,1,9,0.0106516403117058,0.046963451031046585,0.9892578125,0.09571956505533308,0.002505101088900119,0.00021534902043640614,0.0,0.002289752068463713,0.0,64,512,6.0,7,,
PASS,False,1.0.0-local-freeze,4,484958000,diagonal_secant,True,True,8,6,8,0,8,0,8,1,9,0.021933966588480194,0.06269140019005146,0.98681640625,0.09164645586861297,0.0013897239114157856,0.00026656099362298846,0.0,0.001123162917792797,0.0,64,512,4.0,7,,
PASS,False,1.0.0-local-freeze,4,484958000,anderson_residual,True,True,8,6,8,0,8,0,8,1,9,0.018411991124265573,0.04877317030719397,0.98779296875,0.10291492188116536,0.0027463939622975886,0.00025447801453992724,0.0,0.0024919159477576613,0.0,64,512,16.0,7,,
PASS,False,1.0.0-local-freeze,4,484958000,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.02882462394978567,0.05756770034791105,0.9873046875,0.07510951196309179,0.0005729999393224716,6.828998448327184e-05,9.195896564051509e-05,0.0004127509891986847,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,484958000,spsa,True,False,,,,0,14,26,40,0,,0.16979265232229146,0.4099843263796558,,0.3806090409634635,0.0007260590209625661,0.00015841098502278328,0.0,0.0,0.0005676480359397829,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,484958000,oracle,False,True,3,1,3,0,3,0,3,1,4,0.023375747709504256,0.0,0.9931640625,0.041969746991526335,0.00010502006625756621,3.6721990909427404e-05,0.0,6.829807534813881e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,668379286,do_nothing,True,False,,,,0,40,0,40,0,,0.17209195402533725,0.4499373478284593,,0.34082714607939124,0.0014030758175067604,6.619998021051288e-05,0.0,0.0013368758372962475,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,668379286,retained_residual,True,True,8,6,8,0,8,0,8,1,9,0.03456465680254803,0.03151365801482006,0.9931640625,0.09077483596047387,0.0019073039293289185,0.0003605700330808759,0.0,0.0015467338962480426,0.0,64,512,6.0,7,,
PASS,False,1.0.0-local-freeze,4,668379286,diagonal_secant,True,True,10,5,10,0,10,0,10,1,11,0.02440917919912107,0.02418257746207113,0.9931640625,0.09867566596949473,0.0017177850240841508,0.00024329399457201362,0.0,0.0014744910295121372,0.0,80,640,4.0,9,,
PASS,False,1.0.0-local-freeze,4,668379286,anderson_residual,True,True,8,6,8,0,8,0,8,1,9,0.0271292859044709,0.02707904052475267,0.9931640625,0.11665729922242463,0.002036703983321786,0.00029693497344851494,0.0,0.001739769009873271,0.0,64,512,16.0,7,,
PASS,False,1.0.0-local-freeze,4,668379286,commissioned_pi,True,True,21,5,21,2,19,0,21,1,22,0.015293417737661939,0.039916811823829265,0.9931640625,0.19907893985509872,0.0020552659989334643,7.546303095296025e-05,0.00010187597945332527,0.0018779269885271788,0.0,168,1344,3.0,18,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,668379286,spsa,True,False,,,,0,14,26,40,0,,0.15528955915716786,0.4127221460069385,,0.33714092621812597,0.0007082860684022307,0.00013576599303632975,0.0,0.0,0.000572520075365901,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,668379286,oracle,False,True,3,1,3,0,3,0,3,1,4,0.028874725472602576,0.0,0.99365234375,0.047089727013371885,0.0001040890347212553,2.914102515205741e-05,0.0,7.494800956919789e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,2091457751,do_nothing,True,False,,,,0,40,0,40,0,,0.17811936821316446,0.4558291182080866,,0.3608364380779676,0.0017703140620142221,3.7633057218044996e-05,0.0,0.0017326810047961771,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,2091457751,retained_residual,True,True,11,9,11,0,11,0,11,1,12,0.020277638964707707,0.04566996437667531,0.98876953125,0.16569319512927905,0.002151412016246468,0.00029388704570010304,0.0,0.0018575249705463648,0.0,88,704,6.0,10,,
PASS,False,1.0.0-local-freeze,4,2091457751,diagonal_secant,True,True,7,5,7,0,7,0,7,1,8,0.005707358265410625,0.02438359486588947,0.990234375,0.07974826701683924,0.002973801048938185,0.0002284820075146854,0.0,0.0027453190414234996,0.0,56,448,4.0,6,,
PASS,False,1.0.0-local-freeze,4,2091457751,anderson_residual,True,True,18,9,18,0,18,0,18,1,19,0.022993977504557634,0.04911162199208795,0.98779296875,0.20218046504305676,0.006926970148924738,0.0003068380174227059,0.0,0.006620132131502032,0.0,144,1152,16.0,17,,
PASS,False,1.0.0-local-freeze,4,2091457751,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.024018400330967467,0.06612173348212386,0.98291015625,0.17253843392245471,0.0009023888851515949,0.0003708459553308785,0.00010389095405116677,0.0004276519757695496,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,2091457751,spsa,True,False,,,,0,14,26,40,0,,0.1584264803332815,0.3945769345652667,,0.6246155028347857,0.000741449068300426,0.0001628649770282209,0.0,0.0,0.0005785840912722051,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,2091457751,oracle,False,True,3,1,3,0,3,0,3,1,4,0.026813821577745114,0.0,0.990234375,0.06856325798435137,9.482703171670437e-05,2.899899845942855e-05,0.0,6.582803325727582e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,427837642,do_nothing,True,False,,,,0,40,0,40,0,,0.16886397151103963,0.44910404068426785,,0.5260322909452952,0.0013380079763010144,4.047597758471966e-05,0.0,0.0012975319987162948,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,427837642,retained_residual,True,True,11,6,11,0,11,0,11,1,12,0.029919929142322377,0.028632511146887956,0.990234375,0.14683046302525327,0.0018554080161266029,0.00030947901541367173,0.0,0.0015459290007129312,0.0,88,704,6.0,10,,
PASS,False,1.0.0-local-freeze,4,427837642,diagonal_secant,True,True,18,5,18,0,18,0,18,1,19,0.02201466253815173,0.023121774217691186,0.990234375,0.19112302089342847,0.0038403310463763773,0.0008434699848294258,0.0,0.0029968610615469515,0.0,144,1152,4.0,17,,
PASS,False,1.0.0-local-freeze,4,427837642,anderson_residual,True,True,14,10,14,0,14,0,14,1,15,0.032118181566329146,0.07287714790412746,0.9794921875,0.2373963660793379,0.005335390975233167,0.0003324440331198275,0.0,0.00500294694211334,0.0,112,896,16.0,13,,
PASS,False,1.0.0-local-freeze,4,427837642,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.010503723029442849,0.02495803659688718,0.990234375,0.13632407801924273,0.0006082079489715397,5.991500802338123e-05,0.0001225380110554397,0.0004257549298927188,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,427837642,spsa,True,False,,,,0,14,26,40,0,,0.15750287340964197,0.41777781676241094,,0.5602794129517861,0.0012826569727621973,0.0001789610250853002,0.0,0.0,0.001103695947676897,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,427837642,oracle,False,True,4,2,4,0,4,0,4,1,5,0.0241131356273699,0.0,0.9912109375,0.06486980587942526,0.0001251070061698556,3.2051000744104385e-05,0.0,9.305600542575121e-05,0.0,32,256,1.0,3,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1523209647,do_nothing,True,False,,,,0,40,0,40,0,,0.1874324358961662,0.4489236039720072,,0.3688532018568367,0.0012405282468535006,3.3405027352273464e-05,0.0,0.0012071232195012271,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,1523209647,retained_residual,True,True,9,7,9,0,9,0,9,1,10,0.023914568083489886,0.04861070827324459,0.9912109375,0.09096471796510741,0.0015738889924250543,0.0002462800475768745,0.0,0.0013276089448481798,0.0,72,576,6.0,8,,
PASS,False,1.0.0-local-freeze,4,1523209647,diagonal_secant,True,True,11,5,11,0,11,0,11,1,12,0.03375415211320811,0.016682691812814166,0.99169921875,0.1305573681020178,0.0021915289689786732,0.0002449640305712819,0.0,0.0019465649384073913,0.0,88,704,4.0,10,,
PASS,False,1.0.0-local-freeze,4,1523209647,anderson_residual,True,True,9,7,9,0,9,0,9,1,10,0.02343622839974949,0.03980183710339256,0.9921875,0.11905962409218773,0.002714183065108955,0.0002740530180744827,0.0,0.0024401300470344722,0.0,72,576,16.0,8,,
PASS,False,1.0.0-local-freeze,4,1523209647,commissioned_pi,True,True,7,5,7,2,5,0,7,1,8,0.007654499710249454,0.049469097906013226,0.9912109375,0.09800611104583368,0.000571402080822736,7.886800449341536e-05,0.00011070701293647289,0.0003818270633928478,0.0,56,448,3.0,4,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1523209647,spsa,True,False,,,,0,14,26,40,0,,0.17439486236660454,0.4052202716208913,,0.5483949559275061,0.000736619986128062,0.0001597820082679391,0.0,0.0,0.0005768379778601229,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,1523209647,oracle,False,True,3,1,3,0,3,0,3,1,4,0.014888575281727857,0.0,0.9921875,0.03390822099754587,9.378104005008936e-05,2.8806040063500404e-05,0.0,6.497499998658895e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1177627976,do_nothing,True,False,,,,0,40,0,40,0,,0.1893714256704691,0.4511370701383684,,0.41675354016479105,0.0013102319207973778,3.295601345598698e-05,0.0,0.0012772759073413908,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,1177627976,retained_residual,True,True,16,12,16,0,16,0,16,1,17,0.026127324689898025,0.028831096922327812,0.98779296875,0.16760707477806136,0.0031666290014982224,0.00024395802756771445,0.0,0.002922670973930508,0.0,128,1024,6.0,15,,
PASS,False,1.0.0-local-freeze,4,1177627976,diagonal_secant,True,True,8,3,8,0,8,0,8,1,9,0.03357510603819099,0.041114272602779674,0.98779296875,0.08353794808499515,0.0017641150043345988,0.00029328803066164255,0.0,0.0014708269736729562,0.0,64,512,4.0,7,,
PASS,False,1.0.0-local-freeze,4,1177627976,anderson_residual,True,True,13,11,13,0,13,0,13,1,14,0.03133452428590254,0.05480149447504606,0.986328125,0.14841832395177335,0.004496213106904179,0.000546806026250124,0.0,0.003949407080654055,0.0,104,832,16.0,12,,
PASS,False,1.0.0-local-freeze,4,1177627976,commissioned_pi,True,True,13,5,13,2,11,0,13,1,14,0.024424741316863337,0.03664939517890616,0.98828125,0.13375120784621686,0.0011445951531641185,7.409905083477497e-05,8.769897976890206e-05,0.0009827971225604415,0.0,104,832,3.0,10,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,1177627976,spsa,True,False,,,,0,14,26,40,0,,0.1740503069923409,0.4096010257226287,,0.41599569615209475,0.0008160578436218202,0.00015479797730222344,0.0,0.0,0.0006612598663195968,320,2560,2.0,,,
PASS,False,1.0.0-local-freeze,4,1177627976,oracle,False,True,3,1,3,0,3,0,3,1,4,0.009877140392650122,2.7755575615628914e-17,0.9892578125,0.04444142000284046,9.869603672996163e-05,3.0013034120202065e-05,0.0,6.868300260975957e-05,0.0,24,192,1.0,2,,
FAIL_CONTRACT_TIMEOUT,False,1.0.0-local-freeze,4,822056531,do_nothing,True,False,,,,0,40,0,40,0,,0.16696920850270663,0.4518507506668097,,0.371577430923935,0.0012433630763553083,3.443099558353424e-05,0.0,0.001208932080771774,0.0,320,2560,1.0,,,
PASS,False,1.0.0-local-freeze,4,822056531,retained_residual,True,True,18,9,18,0,18,0,18,1,19,0.029026307981921164,0.04190646747247822,0.98974609375,0.21075627498794347,0.003406641073524952,0.00022820895537734032,0.0,0.0031784321181476116,0.0,144,1152,6.0,17,,
PASS,False,1.0.0-local-freeze,4,822056531,diagonal_secant,True,True,26,8,26,0,26,0,26,1,27,0.022289450764073904,0.03245239587735499,0.9912109375,0.2903624951140955,0.007242717081680894,0.0002883580164052546,0.0,0.006954359065275639,0.0,208,1664,4.0,25,,
PASS,False,1.0.0-local-freeze,4,822056531,anderson_residual,True,True,10,8,10,0,10,0,10,1,11,0.02641602690691187,0.04561764728227308,0.98974609375,0.1037651970400475,0.00447175808949396,0.00023995700757950544,0.0,0.004231801081914455,0.0,80,640,16.0,9,,
